City,neighbourhood,area,MLS_num,Price,Address,Bedrooms,Bathrooms,Parking,Size,Brokerage,floorNum,dateListed
Toronto,North York,Willowdale West,C5462031,3300,LPH102 - 5168 Yonge St,2+1,2,1,"1,000-1,199","EXPRESS REALTY INC., BROKERAGE",LPH102,2021-12-29
Toronto,North York,Willowdale West,C5461675,2650,1705 - 5460 Yonge  St,2,2,1,"1,200-1,399","RE/MAX WEST REALTY INC., BROKERAGE",1705,2021-12-28
Toronto,North York,Willowdale West,C5461500,2600,809 - 5168 Yonge  St,2,2,1,800-899,"HOMELIFE LANDMARK REALTY INC., BROKERAGE",809,2021-12-28
Toronto,North York,Willowdale West,C5461255,2900,301 - 503 Beecroft Rd,2+1,2,1,"1,000-1,199","CITYSITES REALTY INC., BROKERAGE",301,2021-12-27
Toronto,North York,Willowdale West,C5460915,2850,PH203 - 75 Canterbury Pl,2,2,1,700-799,"MASTER`S TRUST REALTY INC., BROKERAGE",PH203,2021-12-25
Toronto,North York,Willowdale West,C5460993,2200,308 - 68 Canterbury Pl,1+1,2,1,600-699,"RE/MAX EXCEL REALTY LTD., BROKERAGE",308,2021-12-25
Toronto,North York,Willowdale West,C5460787,2800,2611 - 5180 Yonge St,2,2,1,700-799,"HOMELIFE FRONTIER REALTY INC., BROKERAGE",2611,2021-12-23
Toronto,North York,Willowdale West,C5460319,3900,PH306 - 75 Canterbury Pl,2,3,1,"1,000-1,199","AIMHOME REALTY INC., BROKERAGE",PH306,2021-12-23
Toronto,North York,Willowdale West,C5460348,2800,915 - 23 Lorraine Dr,2+1,2,1,800-899,"SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",915,2021-12-22
Toronto,North York,Willowdale West,C5460288,1950,905 - 75 Canterbury Pl,1,1,1,0-499,"NU STREAM REALTY (TORONTO) INC., BROKERAGE",905,2021-12-22
Toronto,North York,Willowdale West,C5460214,2000,1708 - 75 Canterbury Pl,1,1,0,500-599,"CONDOWONG REAL ESTATE INC., BROKERAGE",1708,2021-12-21
Toronto,North York,Willowdale West,C5459474,2850,1012 - 5168 Yonge St,2,2,1,800-899,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",1012,2021-12-20
Toronto,North York,Willowdale West,C5459702,3200,2205 - 7 Lorraine Dr,3,2,1,800-899,"POWER 7 REALTY, BROKERAGE",2205,2021-12-20
Toronto,North York,Willowdale West,C5459190,2700,1702 - 5168 Yonge St,1+1,1,1,700-799,"JDL REALTY INC., BROKERAGE",1702,2021-12-20
Toronto,North York,Willowdale West,C5459147,3150,1016 - 75 Canterbury Pl,3,2,1,800-899,"FIRST CLASS REALTY INC., BROKERAGE",1016,2021-12-19
Toronto,North York,Willowdale West,C5459201,2250,1211 - 5168 Yonge St,1,1,1,500-599,"JDL REALTY INC., BROKERAGE",1211,2021-12-19
Toronto,North York,Willowdale West,C5458752,1900,1111 - 5162 Yonge St S,1,1,0,500-599,"RIGHT AT HOME REALTY INC., BROKERAGE",1111,2021-12-18
Toronto,North York,Willowdale West,C5458254,2050,917 - 509 Beecroft Rd,1,1,1,600-699,"HOMELIFE LANDMARK REALTY INC., BROKERAGE",917,2021-12-17
Toronto,North York,Willowdale West,C5458019,2250,1111 - 5168 Yonge St,1,1,1,500-599,"RE/MAX ONESTOP TEAM REALTY, BROKERAGE",1111,2021-12-16
Toronto,North York,Willowdale West,C5457750,2350,1201 - 5168 Yonge St,1,1,1,600-699,"HOMELIFE NEW WORLD REALTY INC., BROKERAGE",1201,2021-12-16
Toronto,North York,Willowdale West,C5457295,2500,1104 - 5460 Yonge St,1+1,2,1,"1,000-1,199","HOMELIFE/GTA REALTY INC., BROKERAGE",1104,2021-12-15
Toronto,North York,Willowdale West,C5456699,2000,1105 - 75 Canterbury Pl,1,1,1,0-499,"IPRO REALTY LTD., BROKERAGE",1105,2021-12-14
Toronto,North York,Willowdale West,C5454417,3250,95A Finch Ave W,3,3,2,"1,500-2,000","ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",95A,2021-12-10
Toronto,North York,Willowdale West,C5453778,3500,1715 - 5168 Yonge St,2+1,3,1,900-999,"GOLDENWAY REAL ESTATE LTD., BROKERAGE",1715,2021-12-09
Toronto,North York,Willowdale West,C5449942,3450,LPH201 - 5168 Yonge St,2+1,2,1,"1,000-1,199","HARVEY KALLES REAL ESTATE LTD., BROKERAGE",LPH201,2021-12-05
Toronto,North York,Willowdale West,C5451782,2950,30 Canterbury Pl,2+1,2,1,"1,000-1,199","CENTURY 21 HERITAGE GROUP LTD., BROKERAGE",30,2021-12-05
Toronto,North York,Willowdale West,C5449182,4390,LPH102 - 5162 Yonge St,2+1,3,1,"1,200-1,399","HOMELIFE/BAYVIEW REALTY INC., BROKERAGE",LPH102,2021-12-04
Toronto,North York,Willowdale West,C5447690,3100,2816 - 75 Canterbury Pl,3,2,1,800-899,"ROYAL LEPAGE NEW CONCEPT, BROKERAGE",2816,2021-12-01
Toronto,North York,Willowdale West,C5446229,3200,2716 - 75 Canterbury Pl,3,2,1,800-899,"ROYAL LEPAGE NEW CONCEPT, BROKERAGE",2716,2021-11-30
Toronto,North York,Willowdale West,C5444848,2700,1109 - 68 Canterbury Pl,2,2,1,700-799,"TRUSTWELL REALTY INC., BROKERAGE",1109,2021-11-29
Toronto,North York,Willowdale West,C5427146,2800,1108 - 233 Beecroft Rd,2+1,2,1,900-999,"RE/MAX HALLMARK REALTY LTD., BROKERAGE",1108,2021-11-08
Toronto,North York,Willowdale West,C5425460,2000,206 - 68 Canterbury Pl,1+1,1,1,500-599,"HOMELIFE BROADWAY REALTY INC., BROKERAGE",206,2021-11-06
Toronto,North York,Willowdale West,C5404300,3000,801 - 7 Lorraine Dr,2+1,2,1,800-899,"BERKSHIRE HATHAWAY HOMESERVICES TORONTO REALTY, BROKERAGE",801,2021-10-14
Toronto,North York,York University Heights,W5461816,1900,616 - 1 De Boers Dr,1,1,1,500-599,"RE/MAX WEST REALTY INC., BROKERAGE",616,2021-12-29
Toronto,North York,York University Heights,W5458698,2900,1514 - 1070 Sheppard Ave W,2+1,2,1,"1,000-1,199","SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",1514,2021-12-18
Toronto,North York,York University Heights,W5452921,2085,1302 - 10 De Boers Dr,1+1,2,1,500-599,"HOMELIFE BROADWAY REALTY INC., BROKERAGE",1302,2021-12-08
Toronto,North York,York University Heights,W5449888,2200,901 - 31 Four Winds Dr,2,1,1,900-999,"HOMELIFE/DIAMONDS REALTY INC., BROKERAGE",901,2021-12-04
Toronto,North York,York University Heights,W5443655,2200,1108 - 31 Four Winds Dr,2,1,1,900-999,"DREAM HOME REALTY INC., BROKERAGE",1108,2021-11-27
Toronto,North York,York University Heights,W5417327,2100,1008 - 1070 Sheppard Ave W,1+1,2,1,700-799,"IPRO REALTY LTD., BROKERAGE",1008,2021-10-26
Toronto,North York,Yorkdale | Glen Park,W5462053,1900,67 - 721 Lawrence  Ave W,1,2,1,500-599,"RE/MAX REALTY SPECIALISTS INC., BROKERAGE",67,2021-12-29
Toronto,North York,Yorkdale | Glen Park,W5461050,2500,71 - 721 Lawrence Ave W,2,2,1,700-799,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",71,2021-12-26
Toronto,North York,Yorkdale | Glen Park,W5460301,1850,1406 - 830 Lawrence Ave W,1+1,1,1,500-599,"HOMELIFE/CHAMPIONS REALTY INC., BROKERAGE",1406,2021-12-21
Toronto,North York,Yorkdale | Glen Park,W5459009,2000,1519 - 800 Lawrence Ave W,1+1,1,1,600-699,"HOMELIFE NEW WORLD REALTY INC., BROKERAGE",1519,2021-12-19
Toronto,North York,Yorkdale | Glen Park,W5458747,2050,517 - 160 Flemington Rd,2,1,1,500-599,"RE/MAX ULTIMATE REALTY INC., BROKERAGE",517,2021-12-19
Toronto,North York,Yorkdale | Glen Park,W5457073,5000,TH1 - 16 Mcadam Ave,4,3,2,"2,750-2,999","RE/MAX EDGE REALTY INC., BROKERAGE",TH1,2021-12-15
Toronto,North York,Yorkdale | Glen Park,W5452750,2700,827 - 830 Lawrence Ave,2+1,2,1,800-899,"FOREST HILL REAL ESTATE INC., BROKERAGE",827,2021-12-08
Toronto,North York,Yorkdale | Glen Park,W5445045,3250,724 - 3091 Dufferin St,3+1,2,1,900-999,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",724,2021-11-29
Toronto,North York,Yorkdale | Glen Park,W5445039,3500,724 - 3091 Dufferin St,3+1,2,1,900-999,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",724,2021-11-29
Toronto,North York,Yorkdale | Glen Park,W5443732,1600,79 Lotherton Ptwy,2,1,0,800-899,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",79,2021-11-27
Toronto,North York,Yorkdale | Glen Park,W5443032,2600,72 - 721 Lawrence Ave W,2,2,1,900-999,"CENTURY 21 LEADING EDGE REALTY INC., BROKERAGE",72,2021-11-25
Toronto,North York,Yorkdale | Glen Park,W5429030,1800,75 - 721 Lawrence Ave,1,1,0,500-599,"FOREST HILL REAL ESTATE INC., BROKERAGE",75,2021-11-09
Toronto,North York,Yorkdale | Glen Park,W5418075,2450,2411 - 830 Lawrence Ave,2,2,1,700-799,"RE/MAX ULTIMATE REALTY INC., BROKERAGE",2411,2021-10-29
Toronto,North York,Yorkdale | Glen Park,W5412897,2400,603-16 Mcadam Ave,2,2,1,800-899,"EXP REALTY, BROKERAGE",603-16,2021-10-24
Toronto,North York,Yorkdale | Glen Park,W5409680,2000,81 L - 721 Lawrence Ave W,1,2,0,600-699,"HOMELIFE/MIRACLE REALTY LTD, BROKERAGE",81,2021-10-20
Toronto,York Crosstown,Briar Hill-Belgravia,W5462126,2350,204 - 1140 Briar Hill Ave,2,1,1,700-799,"RE/MAX HALLMARK REALTY LTD., BROKERAGE",204,2021-12-29
Toronto,York Crosstown,Briar Hill-Belgravia,W5458632,2500,105 - 1110 Briar Hill Ave,2+1,2,1,800-899,"KELLER WILLIAMS REAL ESTATE ASSOCIATES, BROKERAGE",105,2021-12-15
Toronto,York Crosstown,Briar Hill-Belgravia,W5450701,3300,307 - 1100 Briar Hill Ave,3,3,1,"1,400-1,599","FOREST HILL REAL ESTATE INC., BROKERAGE",307,2021-12-06
Toronto,York Crosstown,Briar Hill-Belgravia,W5439943,2895,319 - 1001 Roselawn Ave,2+1,2,1,"1,000-1,199","FREEMAN REAL ESTATE LTD., BROKERAGE",319,2021-11-22
Toronto,York Crosstown,Briar Hill-Belgravia,W5432281,2600,205 - 1130 Briar Hill Ave,2+1,2,1,800-899,"RE/MAX CONDOS PLUS CORPORATION, BROKERAGE",205,2021-11-14
Toronto,York Crosstown,Briar Hill-Belgravia,W5427384,2650,1206 - 135 Marlee Ave,2,2,1,"1,000-1,199","SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",1206,2021-11-08
Toronto,York Crosstown,Mount Dennis,W5396676,1800,2 - 44 Bartonville Ave W,2,1,0,"700-1,100","ICI SOURCE REAL ASSET SERVICES INC., BROKERAGE",2,2021-10-07
Toronto,York Crosstown,Rockcliffe-Smythe,W5454892,2500,402 - 250 Scarlett Rd,2,1,1,"1,000-1,199","KELLER WILLIAMS CO-ELEVATION REALTY, BROKERAGE",402,2021-12-12
Toronto,York Crosstown,Rockcliffe-Smythe,W5449608,2800,1604 - 260 Scarlett Rd,3,2,1,"1,000-1,199","KELLER WILLIAMS CO-ELEVATION REALTY, BROKERAGE",1604,2021-12-05
Toronto,York Crosstown,Rockcliffe-Smythe,W5420902,1725,2 - 8 Castleton Ave,1,1,1,500-599,"CENTURY 21 PERCY FULTON LTD., BROKERAGE",2,2021-11-01
Toronto,York Crosstown,Weston,W5460772,2500,44 - 2059 Weston Rd,3+1,3,1,"1,200-1,399","WELCOME HOME REALTY INC., BROKERAGE",44,2021-12-23
Toronto,York Crosstown,Weston,W5459797,1650,325 - 2464 Weston Rd,Studio,1,1,0-499,"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE",325,2021-12-21
Toronto,York Crosstown,Weston,W5441554,1950,406 - 2464 Weston Rd,2,1,1,600-699,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",406,2021-11-24
Toronto,York Crosstown,Weston,W5441295,1600,508 - 2464 Weston Rd,Studio,1,0,0-499,"IPRO REALTY LTD., BROKERAGE",508,2021-11-23
Toronto,West End,Corso Italia-Davenport,W5460431,1050,Lower - 137 Earlscourt  Ave,1,1,0,0,"IPRO REALTY LTD., BROKERAGE",Lower,2021-12-21
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5462123,2150,110 - 243 Perth Ave,1,1,0,500-599,"LANDLORD REALTY INC., BROKERAGE",110,2021-12-29
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5461856,3395,4 - 8 Bartlett Ave,2,2,0,"1,200-1,399","CENTURY 21 PARKLAND LTD., BROKERAGE",4,2021-12-28
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5460654,2600,8 Foundry Ave,2+1,2,1,900-999,"REAL ESTATE HOMEWARD, BROKERAGE",8,2021-12-23
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5459656,3100,902 - 816 Lansdowne Ave,2+1,2,1,900-999,"CITYSITES REALTY INC., BROKERAGE",902,2021-12-20
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5458182,2250,Upper - 157 Emerson Ave,3+1,1,0,0,"SUTTON GROUP-SECURITY REAL ESTATE INC., BROKERAGE",Upper,2021-12-16
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5458439,2242,2205 - 1410 Dupont St,1+1,1,0,600-699,"CITYSCAPE REAL ESTATE LTD., BROKERAGE",2205,2021-12-16
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5456306,1500,Bsmt - 153 Hallam St,1,1,0,0,"ROYAL LEPAGE SUPREME REALTY, BROKERAGE",Bsmt,2021-12-14
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5455071,1800,213 - 800 Lansdowne Ave,1+2,1,0,600-699,"HAZELTON REAL ESTATE INC., BROKERAGE",213,2021-12-12
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5454764,3900,1 - 26 Ernest Ave,3,3,1,"1,500-2,000","RE/MAX WEALTH BUILDERS REAL ESTATE, BROKERAGE",1,2021-12-12
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5452778,1850,506 - 1420 Dupont St,1,1,0,500-599,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",506,2021-12-08
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5451650,3900,71 - 1 Elsie Lane,3+1,3,1,0,"RE/MAX WEST REALTY INC., BROKERAGE",71,2021-12-07
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5451551,1900,902 - 812 Lansdowne Ave,1+1,1,0,600-699,"ARCREALTY INC., BROKERAGE",902,2021-12-07
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5450407,2300,2509 - 1410 Dupont St,2,2,1,600-699,"EXPRESS REALTY INC., BROKERAGE",2509,2021-12-07
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5446968,4500,1168 Dufferin  St,4+1,3,1,0,"MASTER`S TRUST REALTY INC., BROKERAGE",1168,2021-12-01
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5445819,2150,210 - 243 Perth Ave,1,1,0,500-599,"RE/MAX PREMIER INC., BROKERAGE",210,2021-11-30
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5448925,3572,1058 Lansdowne Ave,3,3,1,"1,500-2,000","CITYSCAPE REAL ESTATE LTD., BROKERAGE",1058,2021-11-29
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5438548,3600,1078 Lansdowne Ave,3,3,1,"1,600-1,799","WELCOME HOME REALTY INC., BROKERAGE",1078,2021-11-21
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5430233,1975,710 - 1420 Dupont St,1+1,1,0,500-599,"ROYAL LEPAGE/J & D DIVISION, BROKERAGE",710,2021-11-10
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5427795,3995,12 - 26 Ernest Ave,3+1,3,1,"1,500-2,000","RIGHT AT HOME REALTY INC., BROKERAGE",12,2021-11-09
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5425927,1990,711 - 812 Lansdowne Ave,1,1,0,500-599,"FOREST HILL REAL ESTATE INC., BROKERAGE",711,2021-11-07
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5421299,3600,TH53 - 220 Brandon Ave,3+1,3,1,"1,500-2,000","RE/MAX HALLMARK REALTY LTD., BROKERAGE",TH53,2021-11-02
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5417468,3850,39 - 3 Elsie Lane,3,3,1,"1,500-2,000","WELCOME HOME REALTY INC., BROKERAGE",39,2021-10-28
Toronto,West End,Dovercourt-Wallace Emerson-Junction,W5394425,2250,209 - 1100 Lansdowne Ave E,2,1,1,700-799,"ROYAL LEPAGE TERREQUITY REALTY, BROKERAGE",209,2021-10-05
Toronto,West End,Dufferin Grove,C5459560,3995,602 - 130 Rusholme Rd,2,1,1,800-899,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",602,2021-12-19
Toronto,West End,Dufferin Grove,C5453979,1450,Bsmt - 637 Lansdowne Ave,1,2,0,"700-1,100","ROYAL LEPAGE TERREQUITY REALTY, BROKERAGE",Bsmt,2021-12-09
Toronto,West End,Dufferin Grove,W5420418,1500,Bsmt - 236 Sterling Rd,2,1,0,0,"RIGHT AT HOME REALTY INC., BROKERAGE",Bsmt,2021-11-01
Toronto,West End,Dufferin Grove,W5420317,1900,Lower - 236 Sterling Rd,2,1,0,0,"RIGHT AT HOME REALTY INC., BROKERAGE",Lower,2021-10-31
Toronto,West End,High Park North,H4123609,3750,408 - 2118 BLOOR Street W,2,2,1,"1,110",RE/MAX Escarpment Realty Inc.,408,2021-12-22
Toronto,West End,High Park North,W5460326,3750,408 - 2118 Bloor St W,3,2,1,"1,000-1,199","RE/MAX ESCARPMENT REALTY INC., BROKERAGE",408,2021-12-22
Toronto,West End,High Park North,W5456407,3200,611 - 1638 Bloor St W,2,2,1,"1,000-1,199","KELLER WILLIAMS REAL ESTATE ASSOCIATES, BROKERAGE",611,2021-12-14
Toronto,West End,High Park North,W5457309,3200,604 - 2118 Bloor St,2,2,0,900-999,"SUTTON GROUP OLD MILL REALTY INC., BROKERAGE",604,2021-12-14
Toronto,West End,High Park North,W5455545,2550,929 - 1830 Bloor St W,1+1,2,1,600-699,"ROYAL HOMES AND CONDOS REALTY, BROKERAGE",929,2021-12-13
Toronto,West End,High Park North,W5444602,2650,1002 - 70 High Park Ave,2,2,1,700-799,"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE",1002,2021-11-28
Toronto,West End,High Park North,W5407557,2300,1002 - 1638 Bloor St W,1+1,1,0,600-699,"RIGHT AT HOME REALTY INC., BROKERAGE",1002,2021-10-18
Toronto,West End,High Park-Swansea,W5461622,3200,704 - 103 The Queensway Ave,2+1,2,1,"1,000-1,199","SUTTON GROUP-ASSOCIATES REALTY INC., BROKERAGE",704,2021-12-29
Toronto,West End,High Park-Swansea,W5461909,2500,2004 - 105 The Queensway,1+1,1,1,600-699,"SEARCH REALTY CORP., BROKERAGE",2004,2021-12-27
Toronto,West End,High Park-Swansea,W5460230,2100,2507 - 103 The Queensway Ave,1,1,1,600-699,"INSIDER CONDOS INC., BROKERAGE",2507,2021-12-22
Toronto,West End,High Park-Swansea,W5455575,2000,2604 - 15 Windermere Ave,1,1,1,500-599,"RE/MAX REAL ESTATE CENTRE INC., BROKERAGE",2604,2021-12-13
Toronto,West End,High Park-Swansea,W5450223,2050,505 - 105 The Queensway Ave,1+1,2,1,600-699,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",505,2021-12-05
Toronto,West End,High Park-Swansea,W5428877,2550,623 - 1 Old Mill Dr,1+1,1,1,700-799,"SUTTON GROUP REALTY SYSTEMS INC., BROKERAGE",623,2021-11-09
Toronto,West End,High Park-Swansea,W5421308,2250,223 - 1 Old Mill Dr,1+1,1,0,700-799,"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE",223,2021-11-02
Toronto,West End,Junction Area,W5457337,3300,70 Birdstone Cres,3,3,2,0,"KELLER WILLIAMS REFERRED URBAN REALTY, BROKERAGE",70,2021-12-14
Toronto,West End,Junction Area,W5455786,2900,306 - 530 Indian Grove Rd,2,2,1,800-899,"PMA BRETHOUR REAL ESTATE CORPORATION INC., BROKERAGE",306,2021-12-13
Toronto,West End,Junction Area,W5449835,2975,20 Brickworks  Lane,2,2,2,"1,200-1,399","KELLER WILLIAMS PORTFOLIO REALTY, BROKERAGE",20,2021-12-01
Toronto,West End,Liberty Village,C5461936,3200,706 - 59 East Liberty St,2,2,1,800-899,"RE/MAX PREMIER INC., BROKERAGE",706,2021-12-29
Toronto,West End,Liberty Village,C5461739,2000,3122 - 19 Western Battery Rd,1,1,0,500-599,"LIVING REALTY INC., BROKERAGE",3122,2021-12-28
Toronto,West End,Liberty Village,C5461671,2350,2020 - 19 Western Battery Rd,1,2,0,600-699,"BAY STREET GROUP INC., BROKERAGE",2020,2021-12-28
Toronto,West End,Liberty Village,C5461656,2350,1917 - 19 Western Battery Rd,1+1,1,1,500-599,"RE/MAX ABOUTOWNE REALTY CORP., BROKERAGE",1917,2021-12-28
Toronto,West End,Liberty Village,C5461599,2700,1002 - 49 East Liberty St,2,2,1,700-799,"LIVING REALTY INC., BROKERAGE",1002,2021-12-28
Toronto,West End,Liberty Village,C5461644,2300,2902 - 19 Western Battery Rd,1+1,2,0,600-699,"LIVING REALTY INC., BROKERAGE",2902,2021-12-28
Toronto,West End,Liberty Village,C5461043,2150,511 - 150 East Liberty St,1,1,1,600-699,"BAY STREET GROUP INC., BROKERAGE",511,2021-12-26
Toronto,West End,Liberty Village,C5460832,1950,1104 - 135 East Liberty St,1+1,1,0,500-599,"HOMELIFE/MIRACLE REALTY LTD, BROKERAGE",1104,2021-12-23
Toronto,West End,Liberty Village,C5460770,2442,910 - 55 East Liberty St,2+1,2,1,700-799,"CITYSCAPE REAL ESTATE LTD., BROKERAGE",910,2021-12-23
Toronto,West End,Liberty Village,C5460339,2800,303 - 80 Western Battery Rd,2,1,1,700-799,"RE/MAX PARTNERS REALTY INC., BROKERAGE",303,2021-12-22
Toronto,West End,Liberty Village,W5459666,2900,809 - 80 Quebec Ave,2,2,1,"1,000-1,199","IPRO REALTY LTD., BROKERAGE",809,2021-12-20
Toronto,West End,Liberty Village,C5459649,2650,505 - 51 East Liberty St,2,1,1,600-699,"RE/MAX REALTY SPECIALISTS INC., BROKERAGE",505,2021-12-20
Toronto,West End,Liberty Village,C5459350,2000,304 - 150 East Liberty St,1,1,0,500-599,"HOUSESIGMA INC., BROKERAGE",304,2021-12-20
Toronto,West End,Liberty Village,C5458743,2200,502 - 502-75 East Liberty St N,1,1,1,500-599,"MASTER`S CHOICE REALTY INC., BROKERAGE",502,2021-12-19
Toronto,West End,Liberty Village,C5458586,2750,19 Western Battery Rd,2+1,2,1,700-799,"HOMELIFE LANDMARK REALTY INC., BROKERAGE",19,2021-12-18
Toronto,West End,Liberty Village,C5458433,2395,205 - 55 East Liberty St,1+1,1,1,600-699,"REN/TEX REALTY INC., BROKERAGE",205,2021-12-17
Toronto,West End,Liberty Village,C5458177,2799,722 - 85 East Liberty St,2,2,1,800-899,"CENTURY 21 PEOPLE`S CHOICE REALTY INC., BROKERAGE",722,2021-12-16
Toronto,West End,Liberty Village,C5458114,2500,708 - 75 East Liberty St,1+1,2,1,700-799,"RE/MAX CENTRE MUSTAFA ZIA REALTY, BROKERAGE",708,2021-12-16
Toronto,West End,Liberty Village,C5457964,2300,2202 - 100 Western Battery Rd,1+1,1,1,600-699,"SUTTON GROUP-ASSOCIATES REALTY INC., BROKERAGE",2202,2021-12-16
Toronto,West End,Liberty Village,C5456928,2200,611 - 51 East Liberty St,1+1,2,0,600-699,"CENTURY 21 LEADING EDGE CONDOSDEAL REALTY, BROKERAGE",611,2021-12-15
Toronto,West End,Liberty Village,C5456748,2450,803 - 19 Western Battery Rd,1+1,2,1,600-699,"CENTURY 21 ATRIA REALTY INC., BROKERAGE",803,2021-12-14
Toronto,West End,Liberty Village,C5457436,3092,1504 - 55 East Liberty St,2+1,2,1,900-999,"CITYSCAPE REAL ESTATE LTD., BROKERAGE",1504,2021-12-14
Toronto,West End,Liberty Village,C5456582,2000,221 - 5 Hanna Ave,Studio,1,1,0-499,"CENTURY 21 LEADING EDGE REALTY INC., BROKERAGE",221,2021-12-14
Toronto,West End,Liberty Village,C5455157,1800,609 - 150 East Liberty St,Studio,1,0,0-499,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",609,2021-12-12
Toronto,West End,Liberty Village,C5454662,2525,509 - 65 East Liberty St,1+1,2,1,700-799,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",509,2021-12-12
Toronto,West End,Liberty Village,C5454815,1900,1705 - 49 East Liberty St,1+1,1,0,600-699,"CENTURY 21 KENNECT REALTY, BROKERAGE",1705,2021-12-12
Toronto,West End,Liberty Village,C5454444,2325,1512 - 19 Western Battery Rd,2,1,0,600-699,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",1512,2021-12-11
Toronto,West End,Liberty Village,C5454418,1900,507 - 19 Western Battery Rd,1,1,0,0-499,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",507,2021-12-11
Toronto,West End,Liberty Village,C5454539,2550,1815 - 19 Western Battery Rd,2+1,2,0,600-699,"RIGHT AT HOME REALTY INVESTMENTS GROUP, BROKERAGE",1815,2021-12-11
Toronto,West End,Liberty Village,C5453710,2000,2016 - 150 East Liberty St,1,1,0,600-699,"RE/MAX EXCEL REALTY LTD., BROKERAGE",2016,2021-12-09
Toronto,West End,Liberty Village,C5452635,2125,1514 - 150 East Liberty St,1,1,0,500-599,"ROYAL LEPAGE TERREQUITY CAPITAL REALTY, BROKERAGE",1514,2021-12-08
Toronto,West End,Liberty Village,C5452708,1699,1103 - 150 East Liberty St,Studio,1,0,0-499,"REAL ESTATE HOMEWARD, BROKERAGE",1103,2021-12-08
Toronto,West End,Liberty Village,C5453103,2300,1704 - 49 East Liberty St,1+1,1,1,600-699,"SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",1704,2021-12-08
Toronto,West End,Liberty Village,C5451349,2600,1221 - 21 Pirandello St,2,2,0,600-699,"LANDLORD REALTY INC., BROKERAGE",1221,2021-12-07
Toronto,West End,Liberty Village,C5449822,2300,305 - 85 East Liberty St,1,1,2,500-599,"HOMELIFE/FUTURE REALTY INC., BROKERAGE",305,2021-12-05
Toronto,West End,Liberty Village,C5450554,2150,PH1 - 19 Western Battery Rd,1,1,0,500-599,"HOMELIFE SUPERSTARS REAL ESTATE LIMITED, BROKERAGE",PH1,2021-12-03
Toronto,West End,Liberty Village,C5448341,2300,3211 - 19 Western Battery Rd,1+1,1,0,500-599,"LANDPOWER REAL ESTATE LTD., BROKERAGE",3211,2021-12-01
